"CatalogId","Catalog.Name","Category__c","Description","Id","ImageURL__c","IsNavigational","Is_Document__c","Is_Site__c","Learn_More__c","Name","NumberOfProducts","Page_Description__c","ParentCategoryId","ParentCategory.Name","Redirect_Page__c","SortOrder","WalterB2BStore_Language__c","WalterB2BStore_Language__r.Name","Website_URL__c"
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Surface & Equipment Protection","","0ZG7A0000008W0VWAU","","true","false","false","","Protecao de Superficies e Equipamentos","15","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VyEWAU","Soldagem","Protecao_De_Superficies__c","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Taps","","0ZG7A0000008W0ZWAU","","true","false","false","","Torneiras","15","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Torneiras__c","11","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008W0eWAE","","true","false","false","","Sobre Soldagem","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VyEWAU","Soldagem","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Quality Management","","0ZG7A0000008W0jWAE","","true","false","false","","Gestao Da Qualidade","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VyEWAU","Soldagem","Gestao_Da_Qualidade__c","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Surface Making & Etching","","0ZG7A0000008W0oWAE","","true","false","false","","Fabricacao e Gravacao De Superficies","15","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VyEWAU","Soldagem","Fabricacao_e_Gravacao__c","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008W0pWAE","","true","false","false","","Allsteel","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxaWAE","Marcas","","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Weld Cleaning","","0ZG7A0000008W0tWAE","","true","false","false","","Limpeza De Solda","15","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VyEWAU","Soldagem","Limpeza_De_Solda__c","4","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Welding Equipment","","0ZG7A0000008W0uWAE","","true","false","false","","Equipamento De Solda","15","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VyEWAU","Soldagem","Equipamento_De_Solda__c","5","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008W0vWAE","","true","false","false","","Site Da Marca","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008W1XWAU","Aerochem","","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Automotive Aftermarket","","0ZG7A0000008W0yWAE","/assets/images/1.jpg","true","false","false","","Mercado De Reposicao Automotivo","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxVWAU","Industria","Automotivo__c","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Construction","","0ZG7A0000008W13WAE","/assets/images/2.jpg","true","false","false","","Construcao","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxVWAU","Industria","Construcao__c","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Food & Beverages","","0ZG7A0000008W18WAE","/assets/images/3.jpg","true","false","false","","Alimentos E Bebidas","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxVWAU","Industria","Alimentos_E_Bebidas__c","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Meta Fabrication","","0ZG7A0000008W1DWAU","/assets/images/4.jpg","true","false","false","","Meta Fabricacao","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxVWAU","Industria","Meta_Fabricacao__c","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Oil & Gas","","0ZG7A0000008W1IWAU","/assets/images/5.jpg","true","false","false","","Gas De Petroleo","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxVWAU","Industria","Gas_De_Petroleo__c","4","a1Z7A000001YcEkUAK","PT",""
